3.04	 -5.9402793054518925 +0.9397815498546898	 -4.497633004194037 +4.603000451266882
3.05	 -5.951904600136586 +0.939735039347756	 -4.50914562988936 +4.609044013672937
3.06	 -5.963504114452969 +0.9396889050169991	 -4.5206334807382405 +4.615068173027519
3.07	 -5.9750779816376065 +0.9396431427487242	 -4.532096677455282 +4.621073052730442
3.08	 -5.986626329588651 +0.9395977484856811	 -4.543535333725744 +4.6270587749857395
3.09	 -5.998149289146464 +0.9395527182261253	 -4.5549495694517015 +4.633025460954437
3.1	 -6.009646985617083 +0.9395080480229214	 -4.566339501733138 +4.638973230630091
3.11	 -6.021119547638444 +0.9394637339826387	 -4.577705243768858 +4.6449022028079705
3.12	 -6.0325671004259505 +0.9394197722646884	 -4.5890469113625105 +4.650812495281914
3.13	 -6.043989768933754 +0.9393761590804582	 -4.600364615700815 +4.656704224630063
3.14	 -6.0553876752014935 +0.939332890692473	 -4.611658472875321 +4.662577506501089
3.15	 -6.066760942025459 +0.9392899634135655	 -4.622928592397177 +4.66843245524284
